"城市","性别","出生年份","受教育水平","全年总收入","全年职业.劳动收入","政治面貌","住房面积","房屋产权","拥有房产数","身高","体重","户口","每周工作时间","家庭全年总收入","家庭房产数","婚姻状况","第一次结婚年份","父亲受教育程度","母亲受教育程度","结婚年龄","是否入党"
"安徽省","女",1937,"小学","20000","20000","群众",150,"是",1,160,100,"非农业户口",0,"40000",1,"初婚有配偶",1964,"没有受过任何教育","没有受过任何教育",27,0
"安徽省","女",1961,"初中","2000","2000","群众",140,"否",0,158,118,"农业户口",10,"20000",1,"初婚有配偶",1980,"没有受过任何教育","没有受过任何教育",19,0
"安徽省","男",1968,"没有受过任何教育","20000","20000","群众",80,"是",1,165,135,"农业户口",70,"40000",1,"初婚有配偶",1995,"没有受过任何教育","没有受过任何教育",27,0
"安徽省","女",1929,"没有受过任何教育","0","0","群众",50,"否",0,165,100,"农业户口",0,"180",0,"初婚有配偶",1950,"没有受过任何教育","没有受过任何教育",21,0
"安徽省","男",1965,"初中","150000","150000","群众",560,"否",0,165,130,"农业户口",21,"200000",1,"初婚有配偶",1991,"没有受过任何教育","没有受过任何教育",26,0
"安徽省","女",1983,"初中","0","0","群众",9998,"是",1,155,108,"非农业户口",0,"15000",1,"初婚有配偶",2005,"小学","没有受过任何教育",22,0
"安徽省","女",1990,"初中","25000","20000","群众",320,"是",1,160,110,"农业户口",40,"25000",1,"初婚有配偶",2011,"初中","初中",21,0
"安徽省","女",1989,"初中","不知道","不知道","群众",330,"否",0,167,114,"农业户口",0,"不知道",1,"初婚有配偶",2011,"初中","小学",22,0
"安徽省","女",1971,"没有受过任何教育","0","0","群众",45,"否",0,162,130,"农业户口",10,"35000",0,"初婚有配偶",1993,"小学","没有受过任何教育",22,0
"安徽省","男",1987,"初中","60000","60000","群众",80,"否",0,172,160,"农业户口",70,"100000",1,"初婚有配偶",2009,"小学","小学",22,0
"安徽省","男",1983,"初中","40000","40000","群众",300,"否",0,175,170,"非农业户口",70,"60000",1,"初婚有配偶",2005,"初中","初中",22,0
"安徽省","男",1974,"职业高中","35000","55000","共青团员",19,"是",1,168,130,"农业户口",48,"55000",1,"初婚有配偶",2009,"小学","小学",35,0
"安徽省","女",1975,"小学","不知道","不知道","群众",9998,"否",0,175,150,"非农业户口",112,"不知道",1,"初婚有配偶",1998,"普通高中","小学",23,0
"安徽省","男",1990,"初中","30000","30000","群众",160,"是",1,172,108,"农业户口",70,"不知道",2,"初婚有配偶",2014,"小学","初中",24,0
"安徽省","男",1962,"初中","23000","23000","群众",350,"是",1,165,165,"非农业户口",60,"23000",1,"初婚有配偶",1971,"没有受过任何教育","没有受过任何教育",9,0
"安徽省","女",1966,"小学","0","0","群众",80,"否",0,158,120,"农业户口",49,"50000",1,"初婚有配偶",1985,"没有受过任何教育","没有受过任何教育",19,0
"安徽省","女",1976,"初中","10000","10000","群众",70,"否",0,153,87,"农业户口",48,"30000",2,"初婚有配偶",1995,"没有受过任何教育","没有受过任何教育",19,0
"安徽省","男",1985,"职业高中","50000","50000","共青团员",100,"是",1,173,124,"居民户口（以前是农业户口）",60,"120000",2,"初婚有配偶",2013,"小学","没有受过任何教育",28,0
"安徽省","女",1973,"初中","20000","20000","群众",180,"是",1,154,110,"非农业户口",35,"20000",2,"初婚有配偶",1995,"初中","没有受过任何教育",22,0
"安徽省","女",1969,"初中","0","0","群众",200,"否",0,158,110,"农业户口",0,"60000",1,"初婚有配偶",1989,"小学","没有受过任何教育",20,0
"安徽省","男",1962,"初中","1800","0","群众",110,"否",0,173,155,"农业户口",35,"3000",0,"初婚有配偶",1982,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","女",1991,"初中","0","0","群众",90,"否",0,158,110,"农业户口",50,"30000",1,"初婚有配偶",2011,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","女",1928,"没有受过任何教育","3000","0","群众",200,"是",1,152,90,"农业户口",0,"不知道",2,"丧偶",1948,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","男",1944,"小学","不适用","不适用","群众",240,"否",0,176,113,"农业户口",0,"不适用",1,"丧偶",1964,"不知道","不知道",20,0
"安徽省","女",1978,"大学专科（正规高等教育）","100000","10000","共产党员",252,"是",2,156,90,"居民户口（以前是农业户口）",105,"300000",2,"初婚有配偶",1999,"小学","没有受过任何教育",21,0
"安徽省","女",1981,"普通高中","40000","40000","群众",120,"是",1,162,98,"农业户口",56,"100000",1,"初婚有配偶",2007,"初中","初中",26,0
"安徽省","女",1925,"没有受过任何教育","0","0","群众",120,"否",0,161,150,"非农业户口",0,"20000",1,"丧偶",1945,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","女",1986,"初中","20000","20000","群众",240,"否",0,163,103,"非农业户口",0,"80000",2,"初婚有配偶",2005,"初中","没有受过任何教育",19,0
"安徽省","女",1947,"没有受过任何教育","5000","0","群众",195,"否",0,146,85,"农业户口",0,"不知道",1,"丧偶",1965,"没有受过任何教育","没有受过任何教育",18,0
"安徽省","女",1943,"没有受过任何教育","1000","1000","群众",150,"是",1,150,110,"农业户口",0,"0",1,"初婚有配偶",1961,"没有受过任何教育","没有受过任何教育",18,0
"安徽省","男",1995,"初中","24000","24000","群众",110,"否",0,165,120,"农业户口",56,"24000",0,"初婚有配偶",2015,"小学","小学",20,0
"安徽省","女",1957,"普通高中","20000","0","群众",140,"否",0,160,120,"非农业户口",0,"20000",1,"初婚有配偶",1983,"私塾、扫盲班","没有受过任何教育",26,0
"安徽省","男",1945,"小学","6000","6000","群众",80,"否",0,160,110,"农业户口",0,"80000",1,"丧偶",1968,"没有受过任何教育","没有受过任何教育",23,0
"安徽省","男",1944,"初中","0","0","群众",200,"否",0,156,120,"农业户口",0,"不知道",0,"丧偶",1970,"私塾、扫盲班","没有受过任何教育",26,0
"安徽省","女",1990,"初中","50000","0","群众",360,"否",0,165,90,"非农业户口",0,"50000",1,"初婚有配偶",2016,"普通高中","初中",26,0
"安徽省","女",1989,"大学本科（正规高等教育）","50000","50000","共产党员",132,"否",0,159,104,"非农业户口",40,"200000",3,"初婚有配偶",2015,"初中","初中",26,0
"安徽省","女",1963,"初中","24000","24000","共产党员",140,"否",0,167,120,"农业户口",56,"50000",1,"初婚有配偶",1980,"没有受过任何教育","没有受过任何教育",17,0
"安徽省","女",1964,"小学","5000","5000","群众",360,"否",0,168,100,"农业户口",70,"900000",1,"丧偶",1984,"小学","没有受过任何教育",20,0
"安徽省","女",1970,"初中","10000","10000","群众",50,"是",1,156,120,"农业户口",70,"15000",1,"初婚有配偶",2005,"不知道","初中",35,0
"安徽省","女",1955,"没有受过任何教育","0","0","群众",45,"否",0,160,100,"农业户口",0,"30000",1,"丧偶",1983,"大学本科（正规高等教育）","没有受过任何教育",28,0
"安徽省","女",1962,"没有受过任何教育","0","0","群众",66,"否",0,160,134,"农业户口",0,"12000",1,"初婚有配偶",1981,"没有受过任何教育","没有受过任何教育",19,0
"安徽省","女",1964,"没有受过任何教育","10000","10000","群众",110,"否",0,162,135,"农业户口",60,"28000",1,"初婚有配偶",1987,"没有受过任何教育","没有受过任何教育",23,0
"安徽省","女",1948,"初中","5000","50000","群众",210,"是",1,156,98,"农业户口",0,"150000",2,"初婚有配偶",1967,"没有受过任何教育","没有受过任何教育",19,0
"安徽省","男",1986,"大学专科（正规高等教育）","60000","60000","群众",9998,"是",1,170,125,"非农业户口",56,"100000",1,"初婚有配偶",2011,"普通高中","没有受过任何教育",25,0
"安徽省","女",1986,"初中","30000","30000","群众",160,"否",0,165,96,"农业户口",8,"30000",1,"初婚有配偶",2011,"没有受过任何教育","没有受过任何教育",25,0
"安徽省","女",1971,"初中","20000","20000","群众",33,"是",1,158,110,"农业户口",21,"60000",1,"初婚有配偶",1993,"普通高中","小学",22,0
"安徽省","男",1948,"初中","0","0","群众",260,"否",0,165,108,"农业户口",0,"0",0,"初婚有配偶",1969,"没有受过任何教育","没有受过任何教育",21,0
"安徽省","男",1934,"没有受过任何教育","1200","0","群众",200,"否",0,150,100,"农业户口",0,"60000",1,"丧偶",1952,"没有受过任何教育","没有受过任何教育",18,0
"安徽省","女",1974,"初中","10000","10000","群众",170,"否",0,158,110,"居民户口（以前是农业户口）",70,"20000",1,"再婚有配偶",1996,"小学","没有受过任何教育",22,0
"安徽省","男",1944,"小学","1500","1500","群众",70,"否",0,167,130,"农业户口",22,"2500",0,"初婚有配偶",1961,"没有受过任何教育","没有受过任何教育",17,0
"安徽省","男",1992,"初中","300000","120000","群众",120,"否",0,176,107,"非农业户口",14,"300000",1,"初婚有配偶",2016,"不知道","不知道",24,0
"安徽省","女",1961,"没有受过任何教育","4000","3000","群众",120,"否",0,151,100,"农业户口",42,"20000",1,"初婚有配偶",1973,"没有受过任何教育","没有受过任何教育",12,0
"安徽省","女",1977,"小学","20000","20000","群众",20,"是",1,160,101,"农业户口",0,"40000",1,"再婚有配偶",2005,"小学","小学",28,0
"安徽省","女",1954,"没有受过任何教育","500","500","群众",133,"否",0,162,140,"农业户口",0,"18000",1,"初婚有配偶",1974,"私塾、扫盲班","没有受过任何教育",20,0
"安徽省","男",1980,"职业高中","50000","40000","群众",300,"否",0,170,134,"居民户口（以前是农业户口）",18,"180000",1,"初婚有配偶",2008,"初中","小学",28,0
"安徽省","男",1943,"初中","45000","40000","群众",350,"否",0,168,140,"农业户口",85,"50000",1,"初婚有配偶",1997,"小学","没有受过任何教育",54,0
"安徽省","女",1983,"小学","10000","10000","群众",100,"否",0,150,120,"农业户口",30,"20000",1,"初婚有配偶",2006,"没有受过任何教育","没有受过任何教育",23,0
"安徽省","女",1964,"没有受过任何教育","0","0","群众",80,"否",0,155,95,"农业户口",0,"13000",1,"初婚有配偶",1987,"没有受过任何教育","没有受过任何教育",23,0
"安徽省","女",1953,"没有受过任何教育","5000","5000","群众",9998,"否",0,157,100,"农业户口",0,"5000",1,"丧偶",1973,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","男",1994,"职业高中","90000","70000","共青团员",266,"否",0,165,144,"农业户口",84,"140000",1,"初婚有配偶",2017,"初中","小学",23,0
"安徽省","男",1946,"初中","40000","不适用","共产党员",200,"否",0,166,160,"非农业户口",0,"40000",1,"初婚有配偶",1968,"私塾、扫盲班","没有受过任何教育",22,0
"安徽省","男",1976,"大学本科（正规高等教育）","50000","50000","群众",70,"否",0,168,138,"非农业户口",40,"50000",0,"初婚有配偶",1999,"小学","小学",23,0
"安徽省","女",1961,"小学","0","0","群众",140,"否",0,155,125,"农业户口",0,"8000",0,"初婚有配偶",1982,"没有受过任何教育","没有受过任何教育",21,0
"安徽省","女",1964,"没有受过任何教育","5000","5000","群众",224,"否",0,156,127,"农业户口",0,"不知道",0,"丧偶",1984,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","女",1970,"小学","5000","5000","群众",9998,"是",1,156,120,"农业户口",0,"20000",2,"初婚有配偶",1988,"小学","没有受过任何教育",18,0
"安徽省","女",1985,"初中","60000","60000","群众",260,"否",0,160,100,"农业户口",35,"100000",1,"初婚有配偶",2008,"小学","小学",23,0
"安徽省","女",1944,"没有受过任何教育","10000","9000","群众",120,"否",0,158,110,"农业户口",0,"10000",1,"初婚有配偶",1966,"没有受过任何教育","没有受过任何教育",22,0
"安徽省","男",1941,"职业高中","40000","40000","群众",41,"否",0,172,140,"农业户口",38,"100000",1,"初婚有配偶",1993,"初中","小学",52,0
"安徽省","女",1986,"职业高中","30000","30000","群众",60,"否",0,162,110,"农业户口",50,"60000",1,"初婚有配偶",2006,"小学","没有受过任何教育",20,0
"安徽省","女",1990,"初中","60000","60000","群众",150,"否",0,170,120,"农业户口",84,"120000",1,"初婚有配偶",2017,"初中","初中",27,0
"安徽省","男",1967,"初中","不适用","不适用","群众",180,"否",0,150,106,"农业户口",0,"120000",1,"初婚有配偶",1982,"没有受过任何教育","没有受过任何教育",15,0
"安徽省","女",1982,"小学","20000","20000","群众",200,"是",1,151,105,"农业户口",0,"100000",1,"初婚有配偶",2004,"没有受过任何教育","没有受过任何教育",22,0
"安徽省","男",1963,"初中","20000","20000","群众",120,"否",0,170,110,"农业户口",60,"20000",1,"初婚有配偶",1985,"没有受过任何教育","没有受过任何教育",22,0
"安徽省","女",1980,"小学","2700","2700","群众",300,"是",1,160,110,"农业户口",20,"20000",1,"初婚有配偶",2005,"小学","没有受过任何教育",25,0
"安徽省","男",1934,"没有受过任何教育","4000","0","群众",200,"否",0,165,120,"农业户口",0,"4000",0,"初婚有配偶",1955,"没有受过任何教育","没有受过任何教育",21,0
"安徽省","女",1940,"普通高中","1960","1960","共产党员",130,"是",4,160,100,"农业户口",0,"100000",4,"初婚有配偶",1960,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","男",1954,"小学","3000","2000","群众",150,"否",0,167,120,"农业户口",40,"5000",1,"初婚有配偶",1978,"没有受过任何教育","没有受过任何教育",24,0
"安徽省","女",1935,"没有受过任何教育","6000","0","群众",120,"否",0,140,90,"农业户口",0,"6000",1,"丧偶",1955,"没有受过任何教育","没有受过任何教育",20,0
"安徽省","女",1948,"没有受过任何教育","6680","0","群众",90,"否",0,158,110,"农业户口",0,"7680",1,"初婚有配偶",1969,"没有受过任何教育","没有受过任何教育",21,0
"安徽省","男",1986,"大学本科（成人高等教育）","40000","40000","群众",200,"否",0,156,98,"农业户口",84,"40000",1,"初婚有配偶",2006,"小学","小学",20,0
"安徽省","男",1949,"小学","6000","5000","群众",70,"否",0,170,126,"农业户口",40,"10000",1,"初婚有配偶",1976,"私塾、扫盲班","没有受过任何教育",27,0
"安徽省","男",1985,"初中","60000","60000","群众",1000,"否",0,170,140,"居民户口（以前是农业户口）",0,"130000",1,"初婚有配偶",2007,"初中","小学",22,0
"安徽省","女",1988,"大学专科（成人高等教育）","20000","20000","群众",70,"否",0,160,110,"农业户口",30,"70000",1,"初婚有配偶",2012,"初中","没有受过任何教育",24,0
